filepath,label
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_36.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_37.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_38.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_39.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_40.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_41.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_42.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_43.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_44.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_45.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_46.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_47.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_48.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/F/wall white (4)_aug_49.jpg,F
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_0.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_1.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_2.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_3.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_4.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_5.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_6.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_7.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_8.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_9.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_10.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_11.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_12.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_13.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_14.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_15.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_16.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_17.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_18.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_19.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_20.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_21.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_22.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_23.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_24.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_25.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_26.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_27.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_28.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_29.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_30.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_31.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_32.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_33.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_34.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_35.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_36.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_37.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_38.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_39.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_40.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_41.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_42.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_43.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_44.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_45.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_46.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_47.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_48.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (1)_aug_49.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_0.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_1.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_2.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_3.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_4.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_5.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_6.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_7.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_8.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_9.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_10.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_11.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_12.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_13.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_14.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_15.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_16.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_17.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_18.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_19.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_20.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_21.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_22.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_23.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_24.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_25.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_26.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_27.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_28.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_29.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_30.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_31.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_32.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_33.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_34.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_35.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_36.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_37.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_38.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_39.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_40.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_41.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_42.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_43.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_44.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_45.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_46.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_47.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_48.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (2)_aug_49.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_0.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_1.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_2.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_3.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_4.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_5.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_6.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_7.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_8.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_9.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_10.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_11.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_12.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_13.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_14.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_15.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_16.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_17.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_18.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_19.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_20.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_21.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_22.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_23.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_24.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_25.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_26.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_27.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_28.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_29.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_30.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_31.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_32.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_33.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_34.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_35.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_36.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_37.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_38.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_39.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_40.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_41.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_42.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_43.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_44.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_45.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_46.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_47.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_48.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (3)_aug_49.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_0.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_1.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_2.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_3.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_4.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_5.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_6.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_7.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_8.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_9.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_10.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_11.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_12.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_13.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_14.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_15.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_16.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_17.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_18.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_19.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_20.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_21.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_22.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_23.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_24.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_25.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_26.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_27.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_28.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_29.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_30.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_31.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_32.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_33.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_34.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_35.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_36.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_37.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_38.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_39.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_40.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_41.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_42.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_43.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_44.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_45.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_46.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_47.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_48.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body dot (4)_aug_49.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_0.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_1.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_2.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_3.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_4.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_5.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_6.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_7.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_8.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_9.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_10.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_11.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_12.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_13.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_14.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_15.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_16.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_17.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_18.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_19.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_20.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_21.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_22.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_23.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_24.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_25.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_26.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_27.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_28.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_29.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_30.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_31.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_32.jpg,G
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/G/body white (1)_aug_33.jpg,G
